"","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71"
20091230,13,24,102,52,41,49,61,23,9,39,71,36,68,11,12,64,75,46,59,99,96,82,8,27,47,97,55,29,74,18,86,20,87,22,95,77,51,80,14,101,85,7,57,6,81,19,10,70,32,89,43,2,50,72,67,63,84,60,58,33,48,98,94,34,31,78,92,93,28,1
20091231,13,24,102,52,41,49,61,23,9,39,71,36,68,11,12,64,75,46,59,99,96,82,8,27,47,97,55,29,74,18,86,20,87,22,95,77,51,80,14,101,85,7,57,6,81,19,10,70,32,89,43,2,50,72,67,63,84,60,58,33,48,98,94,34,31,78,92,93,28,1
20100104,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
20100105,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
20100106,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
20100107,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
20100108,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
20100111,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
20100112,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
20100113,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
20100114,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
20100115,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
20100119,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
20100120,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
20100121,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
20100122,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
20100125,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
20100126,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
20100127,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
20100128,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
20100129,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
20100201,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
20100202,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
20100203,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
20100204,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
20100205,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
20100208,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
20100209,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
20100210,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
20100211,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
20100212,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
20100216,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
20100217,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
20100218,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
20100219,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
20100222,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
20100223,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
20100224,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
20100225,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
20100226,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
20100301,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
20100302,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
20100303,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
20100304,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
20100305,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
20100308,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
20100309,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
20100310,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
20100311,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
20100312,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
20100315,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
20100316,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
20100317,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
20100318,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
20100319,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
20100322,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
20100323,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
20100324,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
20100325,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
20100326,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
20100329,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
20100330,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
20100331,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
20100401,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
20100405,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
20100406,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
20100407,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
20100408,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
20100409,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
20100412,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
20100413,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
20100414,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
20100415,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
20100416,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
20100419,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
20100420,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
20100421,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
20100422,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
20100423,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
20100426,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
20100427,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
20100428,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
20100429,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
20100430,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
20100503,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
20100504,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
20100505,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
20100506,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
20100507,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
20100510,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
20100511,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
20100512,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
20100513,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
20100514,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
20100517,13,24,52,61,49,23,39,102,41,11,36,71,68,75,12,46,64,97,47,82,99,77,59,87,55,96,8,51,22,74,101,43,27,86,29,95,85,20,7,18,6,80,14,60,9,63,2,50,89,32,98,10,72,70,57,81,19,84,33,67,48,58,94,31,93,34,1,28,35,83
