"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71"
20091216,151833.6892,97499.6684,132115.5292,162985.4516,167059.1984,107016.36,267261.5449,134898.1288,20191.9164,31384.3873,148560.1602,324856.623,115904.4434,175489.063,162395.52,41245.2078,74646.2929,26697.0772,115306.4995,203158.3644,42245.4424,32048.5019,49077.0175,75460.6939,49243.9276,92917.6024,34872.4381,43628.094,181615.0087,51129.0964,31200.8473,36261.421,87168.5482,156268.2007,37416.9346,76284.5548,178789.6547,16612.1071,32345.9943,60482.3023,135369.7372,55577.6707,67362.8304,40677.5103,35719.812,18086.9686,55738.4632,94687.7771,29515.8218,35074.0432,38903.7572,83338.2652,169073.8299,95386.6094,63975.6068,44689.0588,40057.4095,29934.9839,48162.7943,41031.5921,30804.0989,64630.8968,65862.1449,31364.5593,22895.8367,21764.4745,32533.3321,58575.4532,25623.0851,57854.3533
20091217,147660.2501,90434.475,133291.4801,165305.6955,168123.9479,105304.54,262821.9844,133344.9307,19675.7846,31053.6772,147026.9483,323859.6934,114701.2831,172636.6796,160625.22,39586.6991,74011.5739,27130.0028,113870.8954,201024.6681,41652.591,31422.0652,48101.8987,74496.2926,48971.8617,93201.6672,34872.4381,44008.9406,179949.6202,51049.8572,30285.8664,35825.5118,85023.5436,154041.2434,36975.3683,75131.8211,177879.1518,16471.452,32020.8485,59549.7969,132032.996,54949.8456,66823.2371,40594.6218,35734.8582,17344.593,55242.5154,93689.0926,28928.3973,34443.5511,38876.7595,82874.2436,167353.0101,93881.9085,63569.7732,44007.7401,39577.8541,29165.3208,47356.3989,40732.8462,30170.7721,64630.8968,65233.9934,31214.1298,22608.8234,21733.3095,31943.0095,57810.9939,25200.1756,56969.4054
20091218,149349.4993,96086.6297,136921.5895,168097.0507,165994.4489,108396.86,269570.1164,134207.8185,19661.835,32012.7365,147672.5112,323812.2206,122020.5084,175848.9851,161215.32,39709.0481,74445.8553,26715.1158,114237.4326,201367.5836,42647.0514,31898.1571,48173.2488,73887.9779,48716.7999,93173.2607,34769.3958,43980.7298,179832.7508,51069.667,29988.4977,35613.7845,86217.5609,154281.9955,36650.0036,75588.1116,177603.2419,17530.0667,32237.6124,59587.0971,131893.9651,55629.6286,67093.0338,40718.9545,36291.5697,17772.0213,56477.3243,92815.2436,28801.8751,34385.1722,38543.7872,82503.0264,168022.9476,92681.9571,64917.1407,43887.828,38829.457,29001.5626,47743.0268,41043.0823,29873.1848,66071.5947,65121.4887,31424.7311,22687.0997,22176.5647,31978.3279,57562.7928,25670.233,57323.3846
20091221,151833.6892,96651.8452,139784.7743,171996.738,165781.499,110936.98,270990.7758,135991.12,19571.1632,31979.6655,150174.0674,325236.4057,122471.6935,178368.4405,162513.54,40320.7931,75848.9183,27310.3884,115123.2308,203463.1781,43909.2511,32374.249,48779.7252,75074.9334,49243.9276,93798.2033,35093.2429,45560.5379,179102.3172,51247.9553,30594.6725,35869.1027,87411.5782,155485.7562,37382.0741,76572.7383,177492.8779,17130.3101,32779.5222,60426.352,132496.4323,57495.7844,67621.8352,40843.2872,37111.5907,17619.047,57418.613,94375.6882,29054.9195,35459.3439,38840.7625,83400.1347,168995.0138,93805.7211,65477.191,44133.1028,39454.3323,29108.0054,48118.6082,41640.574,30193.6634,64987.3581,65027.7348,31891.0627,22661.0076,22638.4577,32669.5603,58198.1875,26039.2728,57649.0454
20091222,152330.5272,94390.9833,138864.4649,172160.9354,164823.2244,110660.88,273654.5121,136623.9044,21656.615,32740.2987,150174.0674,325521.2427,122574.4465,180285.0262,164637.9,40239.2271,76567.153,27202.157,115306.4995,203234.5678,43584.139,32123.6743,49255.3929,75431.02,49805.0635,94309.52,35122.6835,45574.6433,179102.3172,50693.2808,30857.7295,36049.6937,86962.5009,155465.6935,37556.3766,76824.8988,178044.6978,17559.6783,33140.7954,60258.501,132704.9786,57911.4479,67956.3831,41174.841,36705.3418,17353.5915,57914.5608,94609.7549,29551.971,34478.5784,38912.7565,83709.4824,170676.4255,94472.3607,66077.8247,44340.2237,40035.6116,29157.1329,48107.5617,41491.2011,30216.5547,64088.7785,65018.3594,32056.5352,22517.5009,22766.7613,32820.9251,58158.4754,26171.0727,58024.2633
20091223,150939.3808,92977.9446,137279.4876,170601.0604,164077.8998,110992.2,274542.4242,136796.482,20512.7552,33335.5768,149931.9813,324049.5848,123927.4759,181850.6877,165464.04,39980.9348,76750.8874,27472.7355,113779.261,203158.3644,42723.5483,31722.7548,49005.6673,74896.8901,49311.9441,94394.7395,34681.0739,45264.3239,179131.5345,50911.1886,31852.7712,36317.4665,86450.0245,154562.873,36742.9649,78325.8541,178155.0618,17574.4841,33297.3471,60482.3023,132751.3222,60158.6286,68377.2659,41775.7823,36750.4805,17200.6171,58046.1388,94687.7771,29877.3138,34268.4144,38705.7737,83663.0802,170768.3777,92948.613,66930.0753,44672.7072,39933.8877,29067.0659,49046.5153,41295.8672,30468.3594,63977.3843,65168.3657,32274.658,22491.4088,23140.2673,33199.337,57582.6489,26390.7393,58187.0937
20091224,151535.5864,94673.591,138506.5668,171955.6887,164397.3246,112262.26,275252.7539,137831.9474,21007.9628,33500.9319,150093.3721,325948.4983,125029.9444,188095.3377,165818.1,40239.2271,77001.4344,27301.3691,112985.0971,204225.2125,43182.53,32361.7203,49564.5769,75475.5309,49601.0141,94764.0237,34813.5568,45334.851,179043.8825,51030.0474,32035.7673,36323.6938,86629.6554,155345.3175,36812.6859,78469.9458,178513.7447,17515.2609,33429.814,60221.2008,133098.8994,59955.1267,68442.0171,42210.9467,36600.018,17497.5673,58116.9885,95124.7016,30202.6566,34186.6839,38696.7745,83755.8845,171517.1313,93139.0815,66938.1919,44901.6303,40311.7192,28976.9989,48737.2129,41456.7304,30430.2071,64081.3522,65965.2742,32613.1245,22530.547,23590.7555,33416.2931,57701.7854,26535.7192,58441.9587
20091228,151933.0568,95804.022,136768.2046,171257.8499,163332.5751,112096.6,276762.2045,138522.2576,21970.479,33732.4289,150335.4582,327942.3574,125130.1688,190407.8378,167175.33,39817.8028,77268.6845,27337.4463,113901.4401,205673.0778,42972.1634,31935.7433,48815.4002,75905.8022,49618.0182,95133.308,34813.5568,45687.4868,178956.2305,51406.4337,32607.6304,36435.7847,86518.7069,156027.4485,36475.7011,78914.2286,179175.9286,17626.3044,33309.3896,59512.4967,133098.8994,60318.8322,68647.0625,41402.7843,36449.5554,17340.0937,58359.9017,95436.7905,30455.701,34128.305,38930.755,84343.6451,173802.8004,93043.8472,66970.6586,45032.4435,40064.6755,28731.3617,49046.5153,41606.1033,30376.794,64430.3873,66059.0281,32613.1245,22621.8694,23676.2913,33128.7001,57542.9367,26606.0125,59079.1212
20091229,150243.8077,95238.8065,136410.3065,170313.7151,164397.3246,112659.844,278715.6111,138637.3093,22082.0751,33434.7899,149770.5906,326803.0093,125330.6176,188149.3261,167234.34,40008.1235,77920.1066,26733.1543,113321.0895,206168.4002,42819.1695,31785.3985,48613.2415,75371.6723,49771.0553,94962.8691,34754.6755,46054.2279,179920.4028,44247.3017,32756.3148,36230.2847,86708.9043,154903.9386,35848.2122,78289.8312,179175.9286,17404.2174,33273.2622,60389.0518,133794.0538,60362.1305,68625.4788,41133.3968,36547.3561,17326.596,58218.2024,95343.1638,30618.3724,34385.1722,39119.7392,83926.0258,173198.5431,93043.8472,66637.8751,44868.927,40115.5375,28878.7441,49598.8409,41376.2988,30430.2071,65366.0983,65909.0218,32620.646,22687.0997,23391.1722,32977.3353,58128.6912,26474.2126,59560.5329
20091230,149746.9697,93825.7678,137126.1027,170477.9124,163439.05,113697.98,274897.5891,139097.5162,21342.7511,33037.9377,149286.4185,326470.6995,124929.72,190434.832,167116.32,40089.6895,78270.8724,27030.7907,113198.9105,206892.3328,42933.9149,32549.6513,48518.1079,75653.5742,49532.9976,94934.4626,34636.913,46138.8605,179306.8386,43836.4951,32356.0106,36149.3301,88071.986,155786.6964,36034.1348,78722.1063,179093.1556,17256.1594,33742.9174,60202.5507,133655.0229,59097.8207,67870.0481,41050.5083,36637.6336,17209.6156,58238.4451,95670.8572,30772.0065,34151.6566,39416.7145,84359.1125,174144.3372,92681.9571,66857.0252,45026.9929,39933.8877,29026.1264,49156.9804,41560.1424,30376.794,65455.2136,66087.1543,32598.0815,22726.2379,23228.6543,32745.2427,57761.3536,26381.9526,59397.7025
20091231,149647.6021,93543.1601,137995.2838,171052.6032,161096.6011,112648.8,270635.6109,137716.8957,20910.3162,33071.0088,146784.8623,323717.2749,122925.2319,189617.8086,165405.03,40239.2271,77268.6845,27139.0221,111610.5825,203653.6867,43048.6604,32649.8811,48185.1405,75772.2697,49192.9153,94110.6746,34430.8285,45433.589,177144.7552,43220.2851,31601.1514,35489.239,91455.2797,154462.5596,35418.266,78157.7471,177713.6058,17071.0869,33682.7052,60146.6004,132079.3396,58244.8447,67384.4141,40677.5103,36389.3704,17250.1088,57256.6709,94875.0305,30428.5891,34023.223,38939.7542,83508.4064,171950.6203,91786.7553,66029.1247,44558.2457,39330.8104,28944.2473,48582.5618,41031.5921,29911.337,64950.2267,65074.6117,32041.4922,22452.2706,22752.5053,32240.6935,56957.1822,25995.3395,58526.9137
20100104,155907.7607,96086.6297,175896.4254,274808.7979,115299.36,142031.3347,33996.997,139682.5177,164503.7996,192567.371,328274.6673,152756.319,124528.8223,78404.4974,168650.58,28185.2589,42020.0848,94536.7719,48750.8082,32587.2375,206625.6208,80583.291,113046.1866,93751.9534,34092.2611,43756.2572,48660.8082,178458.5627,158615.534,178576.405,59810.8984,38966.752,78012.6482,33373.9268,46519.7071,36638.3834,132172.0269,36460.6938,57976.3953,43870.729,41009.0641,17063.684,34068.0633,29722.0984,20847.5434,45473.938,84235.3734,173986.7048,34350.1448,30961.7898,65455.2136,58415.8856,93996.1896,95561.6261,67751.3376,36524.7867,17569.5553,40820.3386,41157.9846,67449.5423,30788.838,48494.1897,67155.9493,22139.1652,57761.3536,32605.603,58774.6991,26100.7794,32230.3664,16314.3135
20100105,160975.5082,99760.5302,179303.5207,274897.5891,115244.14,141398.5503,36245.8256,143517.1403,165355.5992,192900.299,329556.4339,150577.5442,124378.4857,80291.9512,167824.44,28546.0302,43556.2445,94707.2108,49107.8947,32399.3065,204568.128,80811.4362,113504.3581,95409.4585,33738.9734,44865.463,48553.783,176389.238,159739.044,178634.8397,59661.6975,38930.755,78086.8329,34860.7707,46336.3365,36580.2826,130573.1717,36896.6031,58318.4517,43186.0512,41029.7862,17463.4406,34429.3365,30409.8825,20456.9571,46476.8392,83554.8085,171884.9402,33964.8441,30663.5589,64705.1595,57914.5608,93177.1752,96716.3551,67233.328,36660.203,18262.4392,42157.281,40434.1004,66962.542,30849.8815,49488.3758,66152.7821,21773.8755,57860.6341,32658.2534,58406.5608,26021.6995,31702.8644,16582.5528
20100106,162863.4926,102869.2153,180288.7049,273210.5561,114857.6,140478.1367,37601.737,143721.6535,164503.7996,189831.9623,332404.8041,150093.3721,122574.4465,79506.9041,162926.61,29222.4764,44113.6122,90673.4903,48937.8535,32161.2605,204110.9073,82612.5826,115031.5965,94391.1221,33827.2954,45343.569,49338.6347,177823.9698,159759.1067,177787.5367,59344.6457,40280.6425,78650.6367,35478.3828,45927.2791,36940.5078,130526.8281,37008.694,57261.9737,43168.9342,41630.7275,17337.5913,33911.5116,30721.0229,20324.4368,47021.8942,84018.8301,170768.3777,33883.1136,30762.9692,63836.285,57479.3413,93177.1752,95748.8794,66316.0194,37359.8539,18361.4226,43436.0955,40732.8462,67766.0925,30849.8815,50073.8409,65805.8925,21852.1518,57433.7282,32951.591,59234.872,26359.986,31894.0839,16587.9176
20100107,168229.3428,103151.823,183859.9975,270386.9955,113753.2,141110.9211,38560.7962,148936.7402,173021.7957,189481.0382,331360.4017,149528.5045,122173.5488,81811.9361,161097.3,29294.6307,44752.5459,90133.7672,49515.9935,32261.4904,204225.2125,83465.1253,115214.8651,96238.211,34798.8365,46223.2839,49921.3277,176554.784,159157.2263,176823.3644,59363.2958,40379.6342,78339.0609,35501.2573,47619.9306,38358.168,130202.4227,37158.1486,56287.7625,43203.1681,41568.5612,17293.1739,35344.5619,31154.9819,19933.8505,46852.9272,84714.8623,170177.2564,33532.8402,31079.2747,64430.3873,56953.0293,94339.0328,95140.306,66801.6534,37818.7647,19270.2702,45194.4653,40526.0222,67262.8588,31445.0561,50537.7945,66087.1543,21956.5203,56996.8943,32951.591,59277.3495,26232.5794,31999.5843,16673.7542
20100108,166738.8289,101456.1766,183408.4548,272233.8527,115023.26,141858.7572,38660.0092,147556.2761,176748.4189,190740.7659,330031.1622,150738.935,123676.9149,82630.3896,159917.1,30773.793,43841.7255,90190.5801,49277.9359,33000.6857,203196.4661,84833.9965,115153.7756,94418.2055,34725.2349,46299.7809,49885.6526,177161.7859,159438.1038,176589.6256,59456.5464,40082.659,79021.5603,35627.0672,47958.4609,37997.9429,127792.554,37575.376,57811.8619,42484.2564,41672.1718,17233.9507,35561.3259,31318.74,20463.9319,47282.6266,85147.9491,171884.9402,33579.5434,30672.5962,64608.6179,57459.0985,93824.7679,94828.2171,66736.9022,37668.3022,19103.7981,44758.5059,40215.7861,67952.7759,32139.4264,50802.9108,66218.4098,21969.5664,59737.0342,33139.6279,59695.045,26043.6661,31847.9275,16743.4964
20100111,168229.3428,102586.6076,182792.7147,268770.9955,115685.9,141456.0762,40048.9916,149089.8234,178452.0182,189058.1296,333734.0435,151949.3654,123727.0271,82329.7332,159149.97,30467.1374,43556.2445,90559.8644,47883.5981,32574.7087,206549.4173,84833.9965,115611.9471,92928.6176,34430.8285,46510.1475,49314.8513,177189.3769,162266.9415,175888.4094,58486.7407,40397.6327,79481.5056,35181.014,47859.7229,38253.5865,130387.7972,39935.5132,56421.1211,42929.297,41983.0035,17182.1304,34947.1614,31523.4377,20666.1998,46387.7218,85581.0359,170085.3042,34058.2503,30961.7898,64422.961,57712.1331,94167.6112,94718.986,67254.9117,37751.0566,18761.8554,44228.0885,40767.3169,67335.9089,32543.8399,50604.0735,67652.8452,22191.3494,62367.9655,33643.5668,59454.3391,26074.4194,32217.1788,16743.4964
20100112,162565.3898,99477.9225,178523.5832,266995.1713,113797.376,139212.5679,39255.2874,145362.5779,178558.4931,186907.5945,332072.4942,151465.1932,123075.5685,80993.4827,159090.96,30025.1926,42319.1602,90645.0839,47577.524,31209.0767,208530.7067,83561.1864,114695.6041,90902.7781,34342.5066,46491.0233,49968.8945,178127.4708,161323.9956,177904.4061,57479.6348,40451.6282,77790.094,35295.3867,47337.822,37242.6321,131801.2778,38758.5582,55140.3581,42467.1395,41755.0602,16893.4173,35007.3736,31531.6256,19850.1534,45460.0765,85333.5577,171438.3152,33275.9731,30726.82,64118.4836,56710.1161,93653.3463,96045.3639,67621.8352,37119.1138,18833.8434,43908.3849,40629.4342,65063.2408,32177.5786,50062.7944,67259.0786,22217.4415,61950.9877,33463.0514,59503.8962,25933.8329,32355.6481,16727.402
20100113,165148.9473,98912.707,181643.3331,269481.3252,115741.12,141743.7055,38626.9382,147950.9428,179197.3428,189544.0246,330743.2548,155015.7891,124278.2613,81344.2485,157202.64,30710.6581,42495.8865,90531.4579,47832.5858,31346.8928,209597.5548,85074.1494,118910.7821,91579.8635,34180.583,47255.9928,50123.4865,179258.7016,160100.1722,179745.0988,58356.1899,40955.5862,78279.7132,35169.5768,47916.1446,37812.0202,132148.855,38814.6037,55902.4078,42775.2445,41941.5593,17304.2782,35272.3073,31048.5391,20268.6388,45809.3076,85519.1663,171070.5064,33883.1136,30997.939,64712.5858,57216.1853,94605.6887,96825.5862,67546.2921,37119.1138,18950.8238,44438.8022,41192.4552,64633.0572,32292.0353,50350.0038,68027.8609,22269.6258,61623.3623,33485.6158,59312.7475,26096.3861,32744.6807,16877.616
20100114,167136.2993,99195.3148,183449.5041,274897.5891,118612.56,143527.007,38891.5063,150073.4021,177813.1685,188446.2619,330790.7276,156387.6103,126984.3202,80793.0451,154547.19,30945.1594,42414.3205,88685.0366,48121.6558,30958.502,206549.4173,85602.4857,122148.5275,91287.3626,34136.4221,48441.6956,50753.7462,179617.3846,159598.6053,179920.4028,57852.637,40910.5899,78606.1259,34917.957,47887.9338,38718.3932,132380.5732,38596.6491,55140.3581,42877.9462,42231.6689,17433.829,35224.1375,31343.3037,19947.8,45176.3261,85611.9706,173802.8004,33614.5707,30808.1557,64935.3742,56841.6941,94472.3607,97995.9196,67611.0433,37690.8715,18748.3577,44729.4419,41364.8086,65136.2908,32482.7963,50791.8643,68262.2458,22269.6258,61752.4269,33801.5179,59114.5191,25797.6396,32362.2418,16974.1822
20100115,161571.7138,96651.8452,172186.56,274009.677,114857.6,140363.085,38362.3702,145362.5779,175044.8197,185296.9427,328084.7759,157275.2592,126483.1982,81060.2952,152186.79,30692.6195,41299.5852,86867.0218,48580.767,30695.3986,204530.0262,85050.1341,120560.1996,89489.0237,34048.1002,47083.8746,50408.8871,178127.4708,158956.5996,177699.8847,57069.3324,40964.5854,78665.4737,34300.345,47831.5121,39218.0603,130434.1408,37438.376,55049.4317,42912.1801,42314.5573,17226.5478,34959.2039,30991.2238,19571.1632,44286.878,85828.514,173106.5909,32878.9966,30735.8573,63969.958,56932.7866,94510.4544,97200.0929,67211.7443,37743.5334,18505.3984,44191.7585,41157.9846,64056.7735,32528.579,50383.1433,67493.4635,22047.8427,61484.3697,33335.1863,59022.4846,25828.3929,32045.7407,16582.5528
20100119,162167.9194,100830.8848,170609.76,276140.666,116238.1,142951.7484,38858.4353,146397.9238,176109.5692,193494.1706,328844.3413,161390.7227,126934.208,82379.8426,154606.2,31206.7186,42359.9432,88713.4431,49107.8947,30971.0308,205863.5864,85170.2105,124072.8479,90382.7765,34018.6595,46835.2596,51086.7136,180307.1595,159859.4201,180329.4456,57833.9869,41648.5284,79689.2228,35089.516,47887.9338,40821.6432,130735.3744,37942.7852,55252.9336,43904.9628,42231.6689,17456.0377,35561.3259,32219.4097,19703.6836,44608.8255,86926.6983,176206.6937,33544.516,31485.9532,65239.8516,58248.5665,95405.6562,97262.5107,68506.7683,38518.4156,19351.2567,44068.2367,42984.9303,64413.907,32696.4487,50847.0968,67774.7253,22295.7179,61802.0671,33643.5668,60261.4116,25898.6862,32487.5235,16840.0625
20100120,142642.5259,98552.2207,171082.8,271567.9187,116403.76,140420.6108,38064.7311,144016.6281,175683.6694,190511.3155,322957.7095,160906.5505,125581.1786,80759.6389,152422.83,30007.154,41675.0314,87236.306,48733.8041,30758.0423,205215.8572,82960.8043,125325.1834,90886.528,33562.3296,47829.7199,51110.497,179755.3396,156789.8303,176618.843,58169.6889,41441.5457,78724.8215,34723.5236,47746.8795,40147.6736,128603.5675,37214.1941,54460.5751,43579.7409,42128.0583,17241.3536,37283.3948,31687.1958,19501.4157,44428.7531,86988.5678,171096.7784,33416.0824,31196.7596,64920.5216,57894.3181,93786.6743,96669.5417,67999.5505,38157.3055,19355.7559,43741.2671,42858.5378,63480.4898,32322.557,50383.1433,66968.4414,22086.9809,60719.9104,33275.0145,59978.2283,25599.9397,31946.8341,16748.8612
20100121,133819.2769,93140.3936,159808.68,266462.424,115078.48,137946.9991,36973.3878,144948.4395,170572.8718,188593.6084,316643.8222,155257.8752,124428.5979,80325.3575,151478.67,29339.7271,39919.8636,87009.0542,48427.7299,30294.4791,201634.2956,82024.2081,122423.4304,87138.1832,33694.8125,48078.335,50254.72,176499.602,152957.8588,174836.585,57087.9826,41198.5659,77508.1921,32790.6265,46886.4483,38462.7495,125985.1525,35402.0571,54824.2806,42706.7767,41216.2853,17527.1055,36934.164,30581.8285,19215.4507,43555.6752,85936.7857,169454.7748,32762.2388,29958.6495,62714.9171,57317.3992,90910.6004,95093.4927,68204.596,37781.1491,19211.78,43014.668,41491.2011,61694.822,31078.7948,48704.0734,65749.6401,21760.8294,59270.4162,32425.0876,58548.1525,25270.4399,31683.0831,16539.6345
20100122,129024.6002,92570.7275,154368.72,257139.3469,109943.02,132136.8878,34790.7012,141117.6593,171531.1463,179237.8891,313795.452,152998.4051,121020.9682,78137.2473,149826.39,28095.066,37824.547,86185.2662,47135.4169,28953.9046,201710.4991,78337.8618,118727.5135,83481.922,32841.0339,47179.4958,45999.28,174375.0953,149647.5169,176209.8002,55913.0257,41468.5434,75074.9334,31749.8358,46886.4483,38532.4705,125683.9189,33782.9657,52577.1,42107.6837,40843.2872,16960.0434,35248.2224,29574.7161,18483.1014,42502.525,84312.7104,164857.1646,31758.1217,29371.225,61437.5973,57287.035,89158.2905,94235.2482,68409.6415,37901.5191,16885.6699,41975.6312,40813.2778,61767.872,30430.2071,47831.3989,64765.2237,21591.2306,58327.2521,31650.3754,57684.4433,25072.74,30733.5797,16083.6277
